station_id,date,observation_type,latitude,longitude,elevation,temperature,precipitation,snowfall,snowdepth
SZM00006796,20240105,TMAX,46.6,10.433,390.0,0.9,0.0,,21.1
SZM00006796,20240105,TMIN,46.6,10.433,390.0,-3.4,0.0,,21.1
SZM00006796,20240105,TAVG,46.6,10.433,390.0,-2.1,0.0,,21.1
SZM00006796,20240106,TMAX,46.6,10.433,390.0,1.5,20.6,,
SZM00006796,20240106,TMIN,46.6,10.433,390.0,-2.6,20.6,,
SZM00006796,20240106,TAVG,46.6,10.433,390.0,-0.2,20.6,,
SZM00006796,20240107,TMAX,46.6,10.433,390.0,0.7,3.3,,45.0
SZM00006796,20240107,TAVG,46.6,10.433,390.0,-1.6,3.3,,45.0
SZM00006796,20240108,TMAX,46.6,10.433,390.0,-1.5,0.0,,42.9
SZM00006796,20240108,TAVG,46.6,10.433,390.0,-4.1,0.0,,42.9
SZM00006796,20240109,TMAX,46.6,10.433,390.0,-2.1,0.0,,
SZM00006796,20240109,TMIN,46.6,10.433,390.0,-7.0,0.0,,
SZM00006796,20240109,TAVG,46.6,10.433,390.0,-3.7,0.0,,
SZM00006796,20240110,TMAX,46.6,10.433,390.0,-1.3,0.0,,39.9
SZM00006796,20240110,TAVG,46.6,10.433,390.0,-3.8,0.0,,39.9
SZM00006796,20240111,TMAX,46.6,10.433,390.0,1.1,0.0,,
SZM00006796,20240111,TMIN,46.6,10.433,390.0,-6.9,0.0,,
SZM00006796,20240111,TAVG,46.6,10.433,390.0,-3.1,0.0,,
SZM00006796,20240112,TMAX,46.6,10.433,390.0,2.3,0.0,,
SZM00006796,20240112,TMIN,46.6,10.433,390.0,-1.8,0.0,,
SZM00006796,20240112,TAVG,46.6,10.433,390.0,0.3,0.0,,
SZM00006796,20240113,TMAX,46.6,10.433,390.0,4.2,0.0,,39.1
SZM00006796,20240113,TAVG,46.6,10.433,390.0,-0.9,0.0,,39.1
SZM00006796,20240114,TMAX,46.6,10.433,390.0,4.6,0.0,,
SZM00006796,20240114,TAVG,46.6,10.433,390.0,0.0,0.0,,
SZM00006796,20240115,TMAX,46.6,10.433,390.0,2.9,0.0,,39.1
SZM00006796,20240115,TMIN,46.6,10.433,390.0,-4.0,0.0,,39.1
SZM00006796,20240115,TAVG,46.6,10.433,390.0,-0.9,0.0,,39.1
SZM00006796,20240116,TMIN,46.6,10.433,390.0,-7.8,0.0,,
SZM00006796,20240116,TAVG,46.6,10.433,390.0,-6.2,0.0,,
SZM00006796,20240117,TMAX,46.6,10.433,390.0,-1.3,0.0,,
SZM00006796,20240117,TMIN,46.6,10.433,390.0,-7.7,0.0,,
SZM00006796,20240117,TAVG,46.6,10.433,390.0,-3.8,0.0,,
SZM00006796,20240118,TMAX,46.6,10.433,390.0,2.0,1.8,,
SZM00006796,20240118,TMIN,46.6,10.433,390.0,-3.3,1.8,,
SZM00006796,20240118,TAVG,46.6,10.433,390.0,0.3,1.8,,
SZM00006796,20240119,TAVG,46.6,10.433,390.0,-3.6,0.5,,34.0
SZM00006796,20240120,TMAX,46.6,10.433,390.0,-4.7,0.0,,33.0
SZM00006796,20240120,TAVG,46.6,10.433,390.0,-8.4,0.0,,33.0
SZM00006796,20240121,TMAX,46.6,10.433,390.0,-1.1,0.0,,
SZM00006796,20240121,TMIN,46.6,10.433,390.0,-9.7,0.0,,
SZM00006796,20240121,TAVG,46.6,10.433,390.0,-5.2,0.0,,
SZM00006796,20240122,TMIN,46.6,10.433,390.0,-5.8,0.0,,32.0
SZM00006796,20240122,TAVG,46.6,10.433,390.0,-1.4,0.0,,32.0
SZM00006796,20240123,TMAX,46.6,10.433,390.0,4.3,0.0,,32.0
SZM00006796,20240123,TMIN,46.6,10.433,390.0,-0.9,0.0,,32.0
SZM00006796,20240123,TAVG,46.6,10.433,390.0,1.9,0.0,,32.0
SZM00006796,20240124,TMAX,46.6,10.433,390.0,13.3,0.5,,31.0
SZM00006796,20240124,TMIN,46.6,10.433,390.0,0.3,0.5,,31.0
SZM00006796,20240124,TAVG,46.6,10.433,390.0,8.4,0.5,,31.0
SZM00006796,20240125,TAVG,46.6,10.433,390.0,5.9,0.0,,
SZM00006796,20240126,TMAX,46.6,10.433,390.0,9.1,0.0,,
SZM00006796,20240126,TMIN,46.6,10.433,390.0,2.8,0.0,,
SZM00006796,20240126,TAVG,46.6,10.433,390.0,5.4,0.0,,
SZM00006796,20240127,TMAX,46.6,10.433,390.0,6.5,0.0,,
SZM00006796,20240127,TAVG,46.6,10.433,390.0,2.4,0.0,,
SZM00006796,20240128,TMAX,46.6,10.433,390.0,2.6,0.0,,
SZM00006796,20240128,TAVG,46.6,10.433,390.0,-0.2,0.0,,
SZM00006796,20240129,TMIN,46.6,10.433,390.0,-2.5,0.0,,20.1
SZM00006796,20240129,TAVG,46.6,10.433,390.0,0.7,0.0,,20.1
SZM00006796,20240130,TMAX,46.6,10.433,390.0,4.9,0.0,,
SZM00006796,20240130,TMIN,46.6,10.433,390.0,-1.3,0.0,,
SZM00006796,20240130,TAVG,46.6,10.433,390.0,1.5,0.0,,
SZM00006796,20240131,TMAX,46.6,10.433,390.0,10.0,0.0,,
SZM00006796,20240131,TMIN,46.6,10.433,390.0,1.7,0.0,,
SZM00006796,20240131,TAVG,46.6,10.433,390.0,5.6,0.0,,
SZM00006796,20240201,TMAX,46.6,10.433,390.0,7.2,0.0,,
SZM00006796,20240201,TMIN,46.6,10.433,390.0,1.3,0.0,,
SZM00006796,20240201,TAVG,46.6,10.433,390.0,4.2,0.0,,
SZM00006796,20240202,TMAX,46.6,10.433,390.0,6.7,0.0,,
SZM00006796,20240202,TMIN,46.6,10.433,390.0,0.3,0.0,,
SZM00006796,20240202,TAVG,46.6,10.433,390.0,3.7,0.0,,
SZM00006796,20240203,TMAX,46.6,10.433,390.0,11.4,0.0,,
SZM00006796,20240203,TMIN,46.6,10.433,390.0,4.2,0.0,,
SZM00006796,20240203,TAVG,46.6,10.433,390.0,7.4,0.0,,
SZM00006796,20240204,TMAX,46.6,10.433,390.0,11.8,0.0,,
SZM00006796,20240204,TAVG,46.6,10.433,390.0,6.9,0.0,,
SZM00006796,20240205,TMAX,46.6,10.433,390.0,11.3,0.0,,
SZM00006796,20240205,TAVG,46.6,10.433,390.0,7.0,0.0,,
SZM00006796,20240206,TMAX,46.6,10.433,390.0,11.0,0.0,,11.9
SZM00006796,20240206,TAVG,46.6,10.433,390.0,4.4,0.0,,11.9
SZM00006796,20240207,TMAX,46.6,10.433,390.0,3.7,0.0,,
SZM00006796,20240207,TMIN,46.6,10.433,390.0,-3.0,0.0,,
SZM00006796,20240207,TAVG,46.6,10.433,390.0,-0.1,0.0,,
SZM00006796,20240208,TMAX,46.6,10.433,390.0,5.1,0.0,,
SZM00006796,20240208,TMIN,46.6,10.433,390.0,-0.8,0.0,,
SZM00006796,20240208,TAVG,46.6,10.433,390.0,1.9,0.0,,
SZM00006796,20240209,TMAX,46.6,10.433,390.0,3.5,1.0,,10.9
SZM00006796,20240209,TMIN,46.6,10.433,390.0,0.4,1.0,,10.9
SZM00006796,20240209,TAVG,46.6,10.433,390.0,2.1,1.0,,10.9
SZM00006796,20240210,TMAX,46.6,10.433,390.0,5.9,0.3,,
SZM00006796,20240210,TMIN,46.6,10.433,390.0,1.4,0.3,,
SZM00006796,20240210,TAVG,46.6,10.433,390.0,2.8,0.3,,
SZM00006796,20240211,TMAX,46.6,10.433,390.0,3.3,3.3,,
SZM00006796,20240211,TAVG,46.6,10.433,390.0,1.5,3.3,,
SZM00006796,20240212,TMAX,46.6,10.433,390.0,5.3,3.3,,7.1
SZM00006796,20240212,TMIN,46.6,10.433,390.0,-0.3,3.3,,7.1
SZM00006796,20240212,TAVG,46.6,10.433,390.0,2.1,3.3,,7.1
SZM00006796,20240213,TMIN,46.6,10.433,390.0,-0.8,0.0,,7.1
SZM00006796,20240213,TAVG,46.6,10.433,390.0,1.6,0.0,,7.1
SZM00006796,20240214,TMAX,46.6,10.433,390.0,10.1,,,
SZM00006796,20240214,TAVG,46.6,10.433,390.0,6.2,,,
SZM00006796,20240215,TMIN,46.6,10.433,390.0,0.3,0.0,,
SZM00006796,20240215,TAVG,46.6,10.433,390.0,4.3,0.0,,
SZM00006796,20240216,TMAX,46.6,10.433,390.0,10.3,0.0,,
SZM00006796,20240216,TMIN,46.6,10.433,390.0,1.3,0.0,,
SZM00006796,20240216,TAVG,46.6,10.433,390.0,5.1,0.0,,
SZM00006796,20240217,TMAX,46.6,10.433,390.0,13.1,0.0,,6.1
SZM00006796,20240217,TMIN,46.6,10.433,390.0,4.3,0.0,,6.1
SZM00006796,20240217,TAVG,46.6,10.433,390.0,8.4,0.0,,6.1
SZM00006796,20240218,TMAX,46.6,10.433,390.0,11.1,0.0,,
SZM00006796,20240218,TAVG,46.6,10.433,390.0,5.7,0.0,,
SZM00006796,20240219,TMAX,46.6,10.433,390.0,8.8,0.0,,
SZM00006796,20240219,TAVG,46.6,10.433,390.0,5.2,0.0,,
SZM00006796,20240220,TMAX,46.6,10.433,390.0,6.1,0.0,,
SZM00006796,20240220,TMIN,46.6,10.433,390.0,0.8,0.0,,
SZM00006796,20240220,TAVG,46.6,10.433,390.0,2.8,0.0,,
SZM00006796,20240221,TMAX,46.6,10.433,390.0,6.1,0.0,,
SZM00006796,20240221,TMIN,46.6,10.433,390.0,-0.7,0.0,,
SZM00006796,20240221,TAVG,46.6,10.433,390.0,2.1,0.0,,
SZM00006796,20240222,TMAX,46.6,10.433,390.0,2.7,0.0,,
SZM00006796,20240222,TMIN,46.6,10.433,390.0,-1.0,0.0,,
SZM00006796,20240222,TAVG,46.6,10.433,390.0,1.1,0.0,,
SZM00006796,20240223,TAVG,46.6,10.433,390.0,-1.1,10.2,,19.1
SZM00006796,20240224,TMAX,46.6,10.433,390.0,-1.3,27.9,,
SZM00006796,20240224,TMIN,46.6,10.433,390.0,-7.7,27.9,,
SZM00006796,20240224,TAVG,46.6,10.433,390.0,-3.7,27.9,,
SZM00006796,20240225,TMAX,46.6,10.433,390.0,0.3,8.4,,
SZM00006796,20240225,TAVG,46.6,10.433,390.0,-1.7,8.4,,
SZM00006796,20240226,TMIN,46.6,10.433,390.0,-2.9,0.0,,
SZM00006796,20240226,TAVG,46.6,10.433,390.0,-1.0,0.0,,
SZM00006796,20240227,TMIN,46.6,10.433,390.0,-1.1,14.2,,55.1
SZM00006796,20240227,TAVG,46.6,10.433,390.0,-0.1,14.2,,55.1
SZM00006796,20240228,TMAX,46.6,10.433,390.0,4.9,7.9,,39.9
SZM00006796,20240228,TMIN,46.6,10.433,390.0,0.5,7.9,,39.9
SZM00006796,20240228,TAVG,46.6,10.433,390.0,2.1,7.9,,39.9
SZM00006796,20240229,TMAX,46.6,10.433,390.0,5.5,0.0,,37.1
SZM00006796,20240229,TMIN,46.6,10.433,390.0,0.7,0.0,,37.1
SZM00006796,20240229,TAVG,46.6,10.433,390.0,2.9,0.0,,37.1
SZM00006796,20240301,TMAX,46.6,10.433,390.0,3.4,1.5,,
SZM00006796,20240301,TMIN,46.6,10.433,390.0,2.0,1.5,,
SZM00006796,20240301,TAVG,46.6,10.433,390.0,2.4,1.5,,
SZM00006796,20240302,TMAX,46.6,10.433,390.0,5.0,5.8,,
SZM00006796,20240302,TMIN,46.6,10.433,390.0,1.6,5.8,,
SZM00006796,20240302,TAVG,46.6,10.433,390.0,2.6,5.8,,
SZM00006796,20240303,TMAX,46.6,10.433,390.0,6.1,1.0,,
SZM00006796,20240303,TMIN,46.6,10.433,390.0,1.2,1.0,,
SZM00006796,20240303,TAVG,46.6,10.433,390.0,2.7,1.0,,
SZM00006796,20240304,TMAX,46.6,10.433,390.0,8.8,0.0,,15.0
SZM00006796,20240304,TMIN,46.6,10.433,390.0,0.5,0.0,,15.0
SZM00006796,20240304,TAVG,46.6,10.433,390.0,3.7,0.0,,15.0
SZM00006796,20240305,TMAX,46.6,10.433,390.0,7.0,0.0,,
SZM00006796,20240305,TMIN,46.6,10.433,390.0,-0.6,0.0,,
SZM00006796,20240305,TAVG,46.6,10.433,390.0,2.4,0.0,,
SZM00006796,20240306,TMAX,46.6,10.433,390.0,3.3,11.4,,20.1
SZM00006796,20240306,TMIN,46.6,10.433,390.0,-0.8,11.4,,20.1
SZM00006796,20240306,TAVG,46.6,10.433,390.0,0.9,11.4,,20.1
SZM00006796,20240307,TMAX,46.6,10.433,390.0,6.7,0.0,,
SZM00006796,20240307,TMIN,46.6,10.433,390.0,-1.9,0.0,,
SZM00006796,20240307,TAVG,46.6,10.433,390.0,1.2,0.0,,
SZM00006796,20240308,TMAX,46.6,10.433,390.0,4.9,0.0,,10.9
SZM00006796,20240308,TMIN,46.6,10.433,390.0,-3.2,0.0,,10.9
SZM00006796,20240308,TAVG,46.6,10.433,390.0,0.1,0.0,,10.9
SZM00006796,20240309,TMAX,46.6,10.433,390.0,4.5,0.0,,
SZM00006796,20240309,TMIN,46.6,10.433,390.0,-0.8,0.0,,
SZM00006796,20240309,TAVG,46.6,10.433,390.0,1.0,0.0,,
SZM00006796,20240310,TMAX,46.6,10.433,390.0,3.3,0.0,,7.9
SZM00006796,20240310,TAVG,46.6,10.433,390.0,1.2,0.0,,7.9
SZM00006796,20240311,TAVG,46.6,10.433,390.0,-0.2,16.3,,
SZM00006796,20240314,TMAX,46.6,10.433,390.0,8.9,0.0,,
SZM00006796,20240314,TAVG,46.6,10.433,390.0,5.9,0.0,,
SZM00006796,20240315,TMAX,46.6,10.433,390.0,11.0,0.0,,
SZM00006796,20240315,TMIN,46.6,10.433,390.0,1.1,0.0,,
SZM00006796,20240315,TAVG,46.6,10.433,390.0,5.5,0.0,,
SZM00006796,20240316,TMAX,46.6,10.433,390.0,10.6,0.3,,
SZM00006796,20240316,TMIN,46.6,10.433,390.0,2.5,0.3,,
SZM00006796,20240316,TAVG,46.6,10.433,390.0,6.0,0.3,,
SZM00006796,20240317,TMAX,46.6,10.433,390.0,10.7,0.0,,
SZM00006796,20240317,TMIN,46.6,10.433,390.0,2.1,0.0,,
SZM00006796,20240317,TAVG,46.6,10.433,390.0,6.2,0.0,,
SZM00006796,20240318,TMAX,46.6,10.433,390.0,6.7,0.0,,
SZM00006796,20240318,TMIN,46.6,10.433,390.0,3.4,0.0,,
SZM00006796,20240318,TAVG,46.6,10.433,390.0,4.7,0.0,,
SZM00006796,20240319,TMAX,46.6,10.433,390.0,11.8,5.6,,
SZM00006796,20240319,TMIN,46.6,10.433,390.0,2.9,5.6,,
SZM00006796,20240319,TAVG,46.6,10.433,390.0,6.6,5.6,,
SZM00006796,20240320,TMAX,46.6,10.433,390.0,13.4,0.0,,
SZM00006796,20240320,TMIN,46.6,10.433,390.0,0.4,0.0,,
SZM00006796,20240320,TAVG,46.6,10.433,390.0,5.5,0.0,,
SZM00006796,20240321,TMAX,46.6,10.433,390.0,12.3,0.0,,
SZM00006796,20240321,TMIN,46.6,10.433,390.0,3.0,0.0,,
SZM00006796,20240321,TAVG,46.6,10.433,390.0,7.4,0.0,,
SZM00006796,20240322,TMAX,46.6,10.433,390.0,14.9,0.0,,
SZM00006796,20240322,TMIN,46.6,10.433,390.0,3.0,0.0,,
SZM00006796,20240322,TAVG,46.6,10.433,390.0,8.1,0.0,,
SZM00006796,20240323,TMAX,46.6,10.433,390.0,12.0,0.0,,
SZM00006796,20240323,TAVG,46.6,10.433,390.0,4.1,0.0,,
SZM00006796,20240324,TMAX,46.6,10.433,390.0,4.0,0.0,,
SZM00006796,20240324,TMIN,46.6,10.433,390.0,-2.1,0.0,,
SZM00006796,20240324,TAVG,46.6,10.433,390.0,0.8,0.0,,
SZM00006796,20240325,TMAX,46.6,10.433,390.0,7.8,0.0,,
SZM00006796,20240325,TMIN,46.6,10.433,390.0,-2.7,0.0,,
SZM00006796,20240325,TAVG,46.6,10.433,390.0,2.2,0.0,,
SZM00006796,20240326,TMAX,46.6,10.433,390.0,5.9,0.0,,
SZM00006796,20240326,TMIN,46.6,10.433,390.0,-1.2,0.0,,
SZM00006796,20240326,TAVG,46.6,10.433,390.0,1.8,0.0,,
SZM00006796,20240327,TMIN,46.6,10.433,390.0,0.0,0.0,,
SZM00006796,20240327,TAVG,46.6,10.433,390.0,1.8,0.0,,
SZM00006796,20240401,TMAX,46.6,10.433,390.0,8.8,,,
SZM00006796,20240401,TAVG,46.6,10.433,390.0,2.4,,,
SZM00006796,20240402,TAVG,46.6,10.433,390.0,2.3,,,
SZM00006796,20240403,TMAX,46.6,10.433,390.0,6.5,0.0,,
SZM00006796,20240403,TMIN,46.6,10.433,390.0,1.0,0.0,,
SZM00006796,20240403,TAVG,46.6,10.433,390.0,3.8,0.0,,
SZM00006796,20240404,TMAX,46.6,10.433,390.0,13.7,0.0,,
SZM00006796,20240404,TMIN,46.6,10.433,390.0,1.3,0.0,,
SZM00006796,20240404,TAVG,46.6,10.433,390.0,6.7,0.0,,
SZM00006796,20240405,TMAX,46.6,10.433,390.0,15.6,0.0,,
SZM00006796,20240405,TMIN,46.6,10.433,390.0,4.5,0.0,,
SZM00006796,20240405,TAVG,46.6,10.433,390.0,8.8,0.0,,
SZM00006796,20240406,TMAX,46.6,10.433,390.0,18.8,0.0,,
SZM00006796,20240406,TMIN,46.6,10.433,390.0,4.3,0.0,,
SZM00006796,20240406,TAVG,46.6,10.433,390.0,10.4,0.0,,
SZM00006796,20240407,TMAX,46.6,10.433,390.0,20.0,0.0,,
SZM00006796,20240407,TMIN,46.6,10.433,390.0,6.6,0.0,,
SZM00006796,20240407,TAVG,46.6,10.433,390.0,12.7,0.0,,
SZM00006796,20240408,TMAX,46.6,10.433,390.0,19.5,0.0,,
SZM00006796,20240408,TMIN,46.6,10.433,390.0,7.4,0.0,,
SZM00006796,20240408,TAVG,46.6,10.433,390.0,12.1,0.0,,
SZM00006796,20240409,TMAX,46.6,10.433,390.0,15.5,0.0,,
SZM00006796,20240409,TAVG,46.6,10.433,390.0,8.6,0.0,,
SZM00006796,20240410,TMAX,46.6,10.433,390.0,4.9,5.3,,
SZM00006796,20240410,TMIN,46.6,10.433,390.0,0.6,5.3,,
SZM00006796,20240410,TAVG,46.6,10.433,390.0,2.9,5.3,,
SZM00006796,20240411,TMAX,46.6,10.433,390.0,17.5,0.8,,
SZM00006796,20240411,TMIN,46.6,10.433,390.0,1.2,0.8,,
SZM00006796,20240411,TAVG,46.6,10.433,390.0,9.6,0.8,,
SZM00006796,20240412,TMAX,46.6,10.433,390.0,19.4,0.0,,
SZM00006796,20240412,TMIN,46.6,10.433,390.0,5.9,0.0,,
SZM00006796,20240412,TAVG,46.6,10.433,390.0,12.6,0.0,,
SZM00006796,20240413,TMAX,46.6,10.433,390.0,21.1,0.0,,
SZM00006796,20240413,TMIN,46.6,10.433,390.0,9.3,0.0,,
SZM00006796,20240413,TAVG,46.6,10.433,390.0,14.6,0.0,,
SZM00006796,20240414,TMAX,46.6,10.433,390.0,22.9,0.0,,
SZM00006796,20240414,TMIN,46.6,10.433,390.0,8.1,0.0,,
SZM00006796,20240414,TAVG,46.6,10.433,390.0,15.1,0.0,,
SZM00006796,20240415,TMAX,46.6,10.433,390.0,16.9,0.0,,
SZM00006796,20240415,TMIN,46.6,10.433,390.0,8.7,0.0,,
SZM00006796,20240415,TAVG,46.6,10.433,390.0,12.3,0.0,,
SZM00006796,20240416,TAVG,46.6,10.433,390.0,5.8,0.0,,
SZM00006796,20240417,TMAX,46.6,10.433,390.0,5.6,0.0,,
SZM00006796,20240417,TAVG,46.6,10.433,390.0,2.1,0.0,,
SZM00006796,20240418,TMAX,46.6,10.433,390.0,5.0,0.3,,
SZM00006796,20240418,TAVG,46.6,10.433,390.0,1.3,0.3,,
SZM00006796,20240419,TMAX,46.6,10.433,390.0,6.0,0.0,,
SZM00006796,20240419,TMIN,46.6,10.433,390.0,-2.3,0.0,,
SZM00006796,20240419,TAVG,46.6,10.433,390.0,1.6,0.0,,
SZM00006796,20240420,TMAX,46.6,10.433,390.0,4.9,1.8,,
SZM00006796,20240420,TAVG,46.6,10.433,390.0,1.1,1.8,,
SZM00006796,20240421,TMAX,46.6,10.433,390.0,4.8,0.0,,
SZM00006796,20240421,TMIN,46.6,10.433,390.0,-2.9,0.0,,
SZM00006796,20240421,TAVG,46.6,10.433,390.0,-0.2,0.0,,
SZM00006796,20240422,TMAX,46.6,10.433,390.0,0.7,5.1,,
SZM00006796,20240422,TMIN,46.6,10.433,390.0,-3.8,5.1,,
SZM00006796,20240422,TAVG,46.6,10.433,390.0,-2.1,5.1,,
SZM00006796,20240423,TMAX,46.6,10.433,390.0,3.5,4.3,,
SZM00006796,20240423,TMIN,46.6,10.433,390.0,-2.7,4.3,,
SZM00006796,20240423,TAVG,46.6,10.433,390.0,0.2,4.3,,
SZM00006796,20240424,TMAX,46.6,10.433,390.0,4.5,0.0,,
SZM00006796,20240424,TAVG,46.6,10.433,390.0,1.2,0.0,,
SZM00006796,20240425,TMAX,46.6,10.433,390.0,7.7,0.0,,
SZM00006796,20240425,TMIN,46.6,10.433,390.0,-3.0,0.0,,
SZM00006796,20240425,TAVG,46.6,10.433,390.0,1.8,0.0,,
SZM00006796,20240426,TMAX,46.6,10.433,390.0,8.6,0.0,,
SZM00006796,20240426,TMIN,46.6,10.433,390.0,-2.0,0.0,,
SZM00006796,20240426,TAVG,46.6,10.433,390.0,3.3,0.0,,
SZM00006796,20240427,TMAX,46.6,10.433,390.0,9.5,0.0,,
SZM00006796,20240427,TMIN,46.6,10.433,390.0,1.2,0.0,,
SZM00006796,20240427,TAVG,46.6,10.433,390.0,5.4,0.0,,
SZM00006796,20240428,TMAX,46.6,10.433,390.0,13.7,0.0,,
SZM00006796,20240428,TMIN,46.6,10.433,390.0,4.3,0.0,,
SZM00006796,20240428,TAVG,46.6,10.433,390.0,6.9,0.0,,
SZM00006796,20240429,TMAX,46.6,10.433,390.0,17.0,0.3,,
SZM00006796,20240429,TMIN,46.6,10.433,390.0,2.7,0.3,,
SZM00006796,20240429,TAVG,46.6,10.433,390.0,9.8,0.3,,
SZM00006796,20240430,TMAX,46.6,10.433,390.0,17.5,0.0,,
SZM00006796,20240430,TMIN,46.6,10.433,390.0,6.3,0.0,,
SZM00006796,20240430,TAVG,46.6,10.433,390.0,11.9,0.0,,
SZM00006796,20240502,TMAX,46.6,10.433,390.0,10.1,0.3,,
SZM00006796,20240502,TAVG,46.6,10.433,390.0,7.8,0.3,,
SZM00006796,20240503,TMAX,46.6,10.433,390.0,11.6,3.3,,
SZM00006796,20240503,TMIN,46.6,10.433,390.0,4.3,3.3,,
SZM00006796,20240503,TAVG,46.6,10.433,390.0,7.4,3.3,,
SZM00006796,20240504,TMAX,46.6,10.433,390.0,13.9,0.5,,
SZM00006796,20240504,TMIN,46.6,10.433,390.0,2.7,0.5,,
SZM00006796,20240504,TAVG,46.6,10.433,390.0,8.7,0.5,,
SZM00006796,20240505,TMAX,46.6,10.433,390.0,16.3,0.0,,
SZM00006796,20240505,TMIN,46.6,10.433,390.0,4.3,0.0,,
SZM00006796,20240505,TAVG,46.6,10.433,390.0,10.9,0.0,,
SZM00006796,20240506,TMAX,46.6,10.433,390.0,12.7,0.0,,
SZM00006796,20240506,TAVG,46.6,10.433,390.0,9.4,0.0,,
SZM00006796,20240507,TAVG,46.6,10.433,390.0,7.5,0.0,,
SZM00006796,20240508,TMAX,46.6,10.433,390.0,13.5,12.7,,
SZM00006796,20240508,TMIN,46.6,10.433,390.0,5.4,12.7,,
SZM00006796,20240508,TAVG,46.6,10.433,390.0,9.1,12.7,,
SZM00006796,20240509,TMAX,46.6,10.433,390.0,17.0,0.5,,
SZM00006796,20240509,TMIN,46.6,10.433,390.0,5.9,0.5,,
SZM00006796,20240509,TAVG,46.6,10.433,390.0,11.1,0.5,,
SZM00006796,20240510,TMAX,46.6,10.433,390.0,18.6,0.0,,
SZM00006796,20240510,TMIN,46.6,10.433,390.0,5.2,0.0,,
SZM00006796,20240510,TAVG,46.6,10.433,390.0,11.9,0.0,,
SZM00006796,20240511,TMAX,46.6,10.433,390.0,19.4,0.0,,
SZM00006796,20240511,TMIN,46.6,10.433,390.0,5.9,0.0,,
SZM00006796,20240511,TAVG,46.6,10.433,390.0,12.7,0.0,,
SZM00006796,20240512,TMAX,46.6,10.433,390.0,19.3,0.0,,
SZM00006796,20240512,TMIN,46.6,10.433,390.0,7.4,0.0,,
SZM00006796,20240512,TAVG,46.6,10.433,390.0,12.8,0.0,,
SZM00006796,20240513,TMAX,46.6,10.433,390.0,11.4,1.5,,
SZM00006796,20240513,TAVG,46.6,10.433,390.0,9.6,1.5,,
SZM00006796,20240514,TMAX,46.6,10.433,390.0,16.0,0.0,,
SZM00006796,20240514,TMIN,46.6,10.433,390.0,7.1,0.0,,
SZM00006796,20240514,TAVG,46.6,10.433,390.0,10.8,0.0,,
SZM00006796,20240515,TMAX,46.6,10.433,390.0,10.9,0.3,,
SZM00006796,20240515,TAVG,46.6,10.433,390.0,8.8,0.3,,
SZM00006796,20240516,TMAX,46.6,10.433,390.0,13.0,14.0,,
SZM00006796,20240516,TMIN,46.6,10.433,390.0,4.2,14.0,,
SZM00006796,20240516,TAVG,46.6,10.433,390.0,7.6,14.0,,
SZM00006796,20240517,TMAX,46.6,10.433,390.0,14.1,7.1,,
SZM00006796,20240517,TMIN,46.6,10.433,390.0,4.5,7.1,,
SZM00006796,20240517,TAVG,46.6,10.433,390.0,8.4,7.1,,
SZM00006796,20240518,TMAX,46.6,10.433,390.0,16.2,0.0,,
SZM00006796,20240518,TMIN,46.6,10.433,390.0,3.1,0.0,,
SZM00006796,20240518,TAVG,46.6,10.433,390.0,9.2,0.0,,
SZM00006796,20240519,TMAX,46.6,10.433,390.0,17.3,0.0,,
SZM00006796,20240519,TMIN,46.6,10.433,390.0,5.7,0.0,,
SZM00006796,20240519,TAVG,46.6,10.433,390.0,11.6,0.0,,
SZM00006796,20240520,TMAX,46.6,10.433,390.0,17.9,0.5,,
SZM00006796,20240520,TMIN,46.6,10.433,390.0,6.9,0.5,,
SZM00006796,20240520,TAVG,46.6,10.433,390.0,12.5,0.5,,
SZM00006796,20240521,TAVG,46.6,10.433,390.0,8.6,2.5,,
SZM00006796,20240522,TMAX,46.6,10.433,390.0,16.7,11.2,,
SZM00006796,20240522,TMIN,46.6,10.433,390.0,6.7,11.2,,
SZM00006796,20240522,TAVG,46.6,10.433,390.0,10.6,11.2,,
SZM00006796,20240523,TMAX,46.6,10.433,390.0,12.8,2.5,,
SZM00006796,20240523,TMIN,46.6,10.433,390.0,6.5,2.5,,
SZM00006796,20240523,TAVG,46.6,10.433,390.0,8.4,2.5,,
SZM00006796,20240524,TMAX,46.6,10.433,390.0,14.3,9.1,,
SZM00006796,20240524,TMIN,46.6,10.433,390.0,4.2,9.1,,
SZM00006796,20240524,TAVG,46.6,10.433,390.0,9.1,9.1,,
SZM00006796,20240525,TMAX,46.6,10.433,390.0,12.6,0.3,,
SZM00006796,20240525,TMIN,46.6,10.433,390.0,5.2,0.3,,
SZM00006796,20240525,TAVG,46.6,10.433,390.0,8.1,0.3,,
SZM00006796,20240526,TMAX,46.6,10.433,390.0,19.3,3.3,,
SZM00006796,20240526,TMIN,46.6,10.433,390.0,6.1,3.3,,
SZM00006796,20240526,TAVG,46.6,10.433,390.0,12.8,3.3,,
SZM00006796,20240527,TMAX,46.6,10.433,390.0,17.9,0.0,,
SZM00006796,20240527,TMIN,46.6,10.433,390.0,7.7,0.0,,
SZM00006796,20240527,TAVG,46.6,10.433,390.0,12.1,0.0,,
SZM00006796,20240528,TMAX,46.6,10.433,390.0,17.4,4.1,,
SZM00006796,20240528,TMIN,46.6,10.433,390.0,8.1,4.1,,
SZM00006796,20240528,TAVG,46.6,10.433,390.0,11.7,4.1,,
